time_key,year,month,n_test,sum_abs_y,wmape,smape,mae,rmse,wmape_mean,wmape_p10,n_folds,wmape_p90,wmape_p50,wmape_std
,,1,,,,,,,41.80197623495944,41.80197623495944,1,41.80197623495944,41.80197623495944,0.0
,,2,,,,,,,25.640787025175932,25.640787025175932,1,25.640787025175932,25.640787025175932,0.0
,,3,,,,,,,26.666301215633336,26.666301215633336,1,26.666301215633336,26.666301215633336,0.0
,,4,,,,,,,35.05728306915138,35.05728306915138,1,35.05728306915138,35.05728306915138,0.0
,,5,,,,,,,35.83538203698849,35.83538203698849,1,35.83538203698849,35.83538203698849,0.0
,,6,,,,,,,39.67167700308978,39.67167700308978,1,39.67167700308978,39.67167700308978,0.0
,,7,,,,,,,30.23876985240852,30.23876985240852,1,30.23876985240852,30.23876985240852,0.0
,,8,,,,,,,36.54906589076271,36.54906589076271,1,36.54906589076271,36.54906589076271,0.0
,,9,,,,,,,27.564188419626113,27.564188419626113,1,27.564188419626113,27.564188419626113,0.0
,,10,,,,,,,28.703472755054655,28.703472755054655,1,28.703472755054655,28.703472755054655,0.0
,,11,,,,,,,26.248182854426165,26.248182854426165,1,26.248182854426165,26.248182854426165,0.0
,,12,,,,,,,28.864929245062477,28.864929245062477,1,28.864929245062477,28.864929245062477,0.0
