time_key,year,month,n_test,sum_abs_y,wmape,smape,mae,rmse,wmape_mean,wmape_p10,n_folds,wmape_p90,wmape_p50,wmape_std
,,1,,,,,,,47.89311026768291,47.89311026768291,1,47.89311026768291,47.89311026768291,0.0
,,2,,,,,,,33.10544468151356,33.10544468151356,1,33.10544468151356,33.10544468151356,0.0
,,3,,,,,,,28.342798056945025,28.342798056945025,1,28.342798056945025,28.342798056945025,0.0
,,4,,,,,,,30.948057336538344,30.948057336538344,1,30.948057336538344,30.948057336538344,0.0
,,5,,,,,,,36.85409316712239,36.85409316712239,1,36.85409316712239,36.85409316712239,0.0
,,6,,,,,,,39.40570180437811,39.40570180437811,1,39.40570180437811,39.40570180437811,0.0
,,7,,,,,,,31.303801066173655,31.303801066173655,1,31.303801066173655,31.303801066173655,0.0
,,8,,,,,,,36.21096558144205,36.21096558144205,1,36.21096558144205,36.21096558144205,0.0
,,9,,,,,,,28.49389600914486,28.49389600914486,1,28.49389600914486,28.49389600914486,0.0
,,10,,,,,,,29.541455107161653,29.541455107161653,1,29.541455107161653,29.541455107161653,0.0
,,11,,,,,,,27.820554344544355,27.820554344544355,1,27.820554344544355,27.820554344544355,0.0
,,12,,,,,,,28.910759618198785,28.910759618198785,1,28.910759618198785,28.910759618198785,0.0
