time_key,year,month,n_test,sum_abs_y,wmape,smape,mae,rmse,wmape_mean,wmape_p10,n_folds,wmape_p90,wmape_p50,wmape_std
,,1,,,,,,,46.49806204930033,46.49806204930033,1,46.49806204930033,46.49806204930033,0.0
,,2,,,,,,,30.20575581295542,30.20575581295542,1,30.20575581295542,30.20575581295542,0.0
,,3,,,,,,,31.574901243470656,31.574901243470656,1,31.574901243470656,31.574901243470656,0.0
,,4,,,,,,,29.490620413400798,29.490620413400798,1,29.490620413400798,29.490620413400798,0.0
,,5,,,,,,,36.329456659385265,36.329456659385265,1,36.329456659385265,36.329456659385265,0.0
,,6,,,,,,,36.39540286293825,36.39540286293825,1,36.39540286293825,36.39540286293825,0.0
,,7,,,,,,,28.469053176504183,28.469053176504183,1,28.469053176504183,28.469053176504183,0.0
,,8,,,,,,,37.08801872088143,37.08801872088143,1,37.08801872088143,37.08801872088143,0.0
,,9,,,,,,,30.070634728428576,30.070634728428576,1,30.070634728428576,30.070634728428576,0.0
,,10,,,,,,,28.197831558148252,28.197831558148252,1,28.197831558148252,28.197831558148252,0.0
,,11,,,,,,,26.817610979198314,26.817610979198314,1,26.817610979198314,26.817610979198314,0.0
,,12,,,,,,,30.632929689727572,30.632929689727572,1,30.632929689727572,30.632929689727572,0.0
