time_key,year,month,n_test,sum_abs_y,wmape,smape,mae,rmse
24286,2023,11,184,17047.0,26.817610979198314,69.83347840593015,24.845642084912697,46.44655000861628
24287,2023,12,184,22377.0,30.632929689727572,76.29798289099452,37.25397106886054,134.5287675452147
24288,2024,1,176,15053.0,46.49806204930033,94.9350292034998,39.769052728870335,75.89292900193634
24289,2024,2,176,10004.0,30.20575581295542,25.06131195652831,17.169226201863978,29.781065524259425
24290,2024,3,176,16751.0,31.574901243470656,29.621248985736155,30.051771064169145,59.29615897511706
24291,2024,4,176,12136.0,29.490620413400798,30.011156462889993,20.335123257785913,36.812934162722286
24292,2024,5,176,16078.0,36.329456659385265,84.00303869520953,33.18778432781797,58.193629124096645
24293,2024,6,176,12787.0,36.39540286293825,84.19971881207373,26.442500932294966,39.34523756148294
24294,2024,7,176,15121.0,28.469053176504183,76.8635416488829,24.45912233419999,41.51872215934857
24295,2024,8,176,19165.0,37.08801872088143,86.6214798259398,40.385902203732535,63.91806729035003
24296,2024,9,176,21348.0,30.070634728428576,78.13776975300094,36.47431307855075,67.91084332491643
24297,2024,10,176,24947.0,28.197831558148252,82.56907741682252,39.9688240841548,69.94696858628113
