time_key,year,month,n_test,sum_abs_y,wmape,smape,mae,rmse
24286,2023,11,184,17047.0,27.60544063917274,66.92820028372007,25.575540574781396,46.441380228047535
24287,2023,12,184,22377.0,29.06875973503269,76.47271856685245,35.35171937993623,127.90664934102243
24288,2024,1,176,15053.0,45.29500410011038,93.88321587624279,38.74009640448645,71.04476917210089
24289,2024,2,176,10004.0,33.15895501604653,27.183910326388176,18.847851476166447,32.22795235224888
24290,2024,3,176,16751.0,29.52021352260995,36.45508939905545,28.09619867711587,54.44170076479519
24291,2024,4,176,12136.0,31.015510848410592,30.93329104697613,21.38660452592676,39.8584002025895
24292,2024,5,176,16078.0,35.43076415416079,84.18523963503137,32.366808299465745,54.723364695180635
24293,2024,6,176,12787.0,38.100328853620226,84.2906683734093,27.681187787002376,42.67656586984379
24294,2024,7,176,15121.0,30.63049741730924,79.80786942011247,26.316122241314375,42.86996853151176
24295,2024,8,176,19165.0,37.72874733375114,88.04432840220838,41.083604696098895,64.49997940512728
24296,2024,9,176,21348.0,29.599266256782634,80.59679302211423,35.90256454828385,66.00601758056865
24297,2024,10,176,24947.0,27.762365222064172,83.39209551770679,39.351575295161076,68.2493456293314
