time_key,year,month,n_test,sum_abs_y,wmape,smape,mae,rmse,wmape_mean,wmape_p10,n_folds,wmape_p90,wmape_p50,wmape_std
,,1,,,,,,,46.427370555042295,46.427370555042295,1,46.427370555042295,46.427370555042295,0.0
,,2,,,,,,,31.567423212433194,31.567423212433194,1,31.567423212433194,31.567423212433194,0.0
,,3,,,,,,,31.371547305446285,31.371547305446285,1,31.371547305446285,31.371547305446285,0.0
,,4,,,,,,,29.732882853169386,29.732882853169386,1,29.732882853169386,29.732882853169386,0.0
,,5,,,,,,,36.212480484723876,36.212480484723876,1,36.212480484723876,36.212480484723876,0.0
,,6,,,,,,,38.82489862323459,38.82489862323459,1,38.82489862323459,38.82489862323459,0.0
,,7,,,,,,,30.062467785564788,30.062467785564788,1,30.062467785564788,30.062467785564788,0.0
,,8,,,,,,,37.36156663309734,37.36156663309734,1,37.36156663309734,37.36156663309734,0.0
,,9,,,,,,,29.32694739819973,29.32694739819973,1,29.32694739819973,29.32694739819973,0.0
,,10,,,,,,,28.226214240395276,28.226214240395276,1,28.226214240395276,28.226214240395276,0.0
,,11,,,,,,,27.70275676837985,27.70275676837985,1,27.70275676837985,27.70275676837985,0.0
,,12,,,,,,,29.641628977434443,29.641628977434443,1,29.641628977434443,29.641628977434443,0.0
