time_key,year,month,n_test,sum_abs_y,wmape,smape,mae,rmse,wmape_mean,wmape_p10,n_folds,wmape_p90,wmape_p50,wmape_std
,,1,,,,,,,45.1221355439215,45.1221355439215,1,45.1221355439215,45.1221355439215,0.0
,,2,,,,,,,28.99518618128018,28.99518618128018,1,28.99518618128018,28.99518618128018,0.0
,,3,,,,,,,32.361666307802665,32.361666307802665,1,32.361666307802665,32.361666307802665,0.0
,,4,,,,,,,30.602812138429798,30.602812138429798,1,30.602812138429798,30.602812138429798,0.0
,,5,,,,,,,37.87343060701026,37.87343060701026,1,37.87343060701026,37.87343060701026,0.0
,,6,,,,,,,38.606041716532644,38.606041716532644,1,38.606041716532644,38.606041716532644,0.0
,,7,,,,,,,30.520686232436233,30.520686232436233,1,30.520686232436233,30.520686232436233,0.0
,,8,,,,,,,37.019966812930996,37.019966812930996,1,37.019966812930996,37.019966812930996,0.0
,,9,,,,,,,30.103147866961216,30.103147866961216,1,30.103147866961216,30.103147866961216,0.0
,,10,,,,,,,28.62926310599252,28.62926310599252,1,28.62926310599252,28.62926310599252,0.0
,,11,,,,,,,28.456329003562114,28.456329003562114,1,28.456329003562114,28.456329003562114,0.0
,,12,,,,,,,29.782008844038867,29.782008844038867,1,29.782008844038867,29.782008844038867,0.0
