time_key,year,month,n_test,sum_abs_y,wmape,smape,mae,rmse
24286,2023,11,184,17047.0,28.456329003562114,72.04633005949705,26.363860898028445,48.39804139587361
24287,2023,12,184,22377.0,29.782008844038867,75.45264085163616,36.21913108168791,131.57853884862948
24288,2024,1,176,15053.0,45.1221355439215,93.03124992924847,38.59224467855968,74.41214966694113
24289,2024,2,176,10004.0,28.99518618128018,24.801702334305187,16.4811274180413,27.320957004418734
24290,2024,3,176,16751.0,32.361666307802665,56.97001708112182,30.800583654659228,58.93423167978777
24291,2024,4,176,12136.0,30.602812138429798,30.481659509079734,21.102030006362728,40.433969108237356
24292,2024,5,176,16078.0,37.87343060701026,85.25525256026717,34.5982396192904,60.951608833248024
24293,2024,6,176,12787.0,38.606041716532644,85.57407255576798,28.04860542211948,41.17822648095218
24294,2024,7,176,15121.0,30.520686232436233,78.58846213673033,26.22177821140161,42.79790577385432
24295,2024,8,176,19165.0,37.019966812930996,84.6442589696257,40.31179908919446,63.911173236766174
24296,2024,9,176,21348.0,30.103147866961216,78.28107928352335,36.51375003772091,68.77333847924932
24297,2024,10,176,24947.0,28.62926310599252,81.96236416505175,40.58035379006792,72.99144436476485
