time_key,year,month,n_test,sum_abs_y,wmape,smape,mae,rmse,wmape_mean,wmape_p10,n_folds,wmape_p90,wmape_p50,wmape_std
,,1,,,,,,,43.88185184674584,43.88185184674584,1,43.88185184674584,43.88185184674584,0.0
,,2,,,,,,,31.64149719152095,31.64149719152095,1,31.64149719152095,31.64149719152095,0.0
,,3,,,,,,,31.301407657712275,31.301407657712275,1,31.301407657712275,31.301407657712275,0.0
,,4,,,,,,,28.074900619680992,28.074900619680992,1,28.074900619680992,28.074900619680992,0.0
,,5,,,,,,,36.49946068313363,36.49946068313363,1,36.49946068313363,36.49946068313363,0.0
,,6,,,,,,,36.64734571499252,36.64734571499252,1,36.64734571499252,36.64734571499252,0.0
,,7,,,,,,,29.076236661973514,29.076236661973514,1,29.076236661973514,29.076236661973514,0.0
,,8,,,,,,,37.69980174252708,37.69980174252708,1,37.69980174252708,37.69980174252708,0.0
,,9,,,,,,,29.98251524921441,29.98251524921441,1,29.98251524921441,29.98251524921441,0.0
,,10,,,,,,,28.205355189282354,28.205355189282354,1,28.205355189282354,28.205355189282354,0.0
,,11,,,,,,,27.93950297228905,27.93950297228905,1,27.93950297228905,27.93950297228905,0.0
,,12,,,,,,,30.11295084682415,30.11295084682415,1,30.11295084682415,30.11295084682415,0.0
