experiment,wmape_weighted_base,wmape_weighted_exp,phase3_score_base,phase3_score_exp,peak_std_base,peak_std_exp,dec_mean_base,dec_mean_exp,delta_wmape_weighted,delta_phase3_score,delta_peak_std,delta_dec_mean
full_t2800,31.869401226485955,31.50025259673061,43.74308905940203,43.33758772306746,1.1237021193672194,0.8784939267959765,33.122178008783635,33.193461841822426,-0.3691486297553439,-0.40550133633457364,-0.24520819257124293,0.07128383303879104
full_t2400,31.869401226485955,31.671771969446727,43.74308905940203,43.520477151209846,1.1237021193672194,1.0341658053424578,33.122178008783635,33.11475351550717,-0.19762925703922818,-0.22261190819218513,-0.08953631402476159,-0.0074244932764671034
full_t2000,31.869401226485955,31.771043169220217,43.74308905940203,43.62243435386167,1.1237021193672194,0.9770770054348135,33.122178008783635,33.163205523665,-0.0983580572657381,-0.1206547055403604,-0.14662511393240596,0.04102751488136391
