time_key,year,month,n_test,sum_abs_y,wmape,smape,mae,rmse,wmape_mean,wmape_p10,n_folds,wmape_p90,wmape_p50,wmape_std
,,1,,,,,,,47.15241833225594,47.15241833225594,1,47.15241833225594,47.15241833225594,0.0
,,2,,,,,,,31.522206524896273,31.522206524896273,1,31.522206524896273,31.522206524896273,0.0
,,3,,,,,,,30.967470325089636,30.967470325089636,1,30.967470325089636,30.967470325089636,0.0
,,4,,,,,,,30.408301621237964,30.408301621237964,1,30.408301621237964,30.408301621237964,0.0
,,5,,,,,,,37.49352762971489,37.49352762971489,1,37.49352762971489,37.49352762971489,0.0
,,6,,,,,,,39.583675258002074,39.583675258002074,1,39.583675258002074,39.583675258002074,0.0
,,7,,,,,,,29.842539901932746,29.842539901932746,1,29.842539901932746,29.842539901932746,0.0
,,8,,,,,,,36.20567621280025,36.20567621280025,1,36.20567621280025,36.20567621280025,0.0
,,9,,,,,,,30.739550100074624,30.739550100074624,1,30.739550100074624,30.739550100074624,0.0
,,10,,,,,,,27.474196133496697,27.474196133496697,1,27.474196133496697,27.474196133496697,0.0
,,11,,,,,,,28.275803535087373,28.275803535087373,1,28.275803535087373,28.275803535087373,0.0
,,12,,,,,,,30.20701928147486,30.20701928147486,1,30.20701928147486,30.20701928147486,0.0
