time_key,year,month,n_test,sum_abs_y,wmape,smape,mae,rmse
24286,2023,11,184,17047.0,28.275803535087373,73.08655157795026,26.196609938186658,50.16345688398343
24287,2023,12,184,22377.0,30.20701928147486,74.78459402186314,36.73600382943277,137.11286963403288
24288,2024,1,176,15053.0,47.15241833225594,93.89533331444,40.32871324746868,76.81819042166455
24289,2024,2,176,10004.0,31.522206524896273,26.67344592058038,17.917508754264905,28.854799954028323
24290,2024,3,176,16751.0,30.967470325089636,32.137475827240976,29.47364178497594,58.07282455968656
24291,2024,4,176,12136.0,30.408301621237964,45.979853312287254,20.96790616337182,38.64658345572815
24292,2024,5,176,16078.0,37.49352762971489,85.04189925882454,34.2511896153725,60.93405753627524
24293,2024,6,176,12787.0,39.583675258002074,81.20160581913063,28.758889518413216,42.20792184259554
24294,2024,7,176,15121.0,29.842539901932746,78.73288059577732,25.639150332791193,42.60900309342767
24295,2024,8,176,19165.0,36.20567621280025,86.29343179491813,39.425101398768,62.72897806482548
24296,2024,9,176,21348.0,30.739550100074624,79.05720196215913,37.285677019113244,71.24708255603521
24297,2024,10,176,24947.0,27.474196133496697,80.8367057410372,38.943111985360346,67.91266533606213
