time_key,year,month,n_test,sum_abs_y,wmape_base,wmape,wmape_gain,smape,mae,rmse,corr_log_mean_abs,corr_log_mean
24286,2023,11,184,17047.0,,28.329791087675666,,68.74941187395159,26.246627645196035,47.04326106871326,,
24287,2023,12,184,22377.0,,28.427068483394528,,75.6200852689061,34.5713321441804,128.66414033439185,,
24288,2024,1,176,15053.0,,49.72403619256,,94.3981267419868,42.52817709128441,79.86702733550196,,
24289,2024,2,176,10004.0,,28.28494408504529,,24.162716269960843,16.07741935379506,27.42168227189546,,
24290,2024,3,176,16751.0,,30.824653330390987,,34.98594564535745,29.337714087351106,56.290058049424836,,
24291,2024,4,176,12136.0,,30.36354737914193,,31.701787467024502,20.93704607916287,39.10975561379721,,
24292,2024,5,176,16078.0,,37.40333582634967,,85.19241862741845,34.16879735318466,58.464051052072314,,
24293,2024,6,176,12787.0,,38.00396426269509,,83.02165422668376,27.61117562653876,40.39448677266579,,
24294,2024,7,176,15121.0,,30.60414982485752,,78.90988443624352,26.29348576714037,43.01589593350411,,
24295,2024,8,176,19165.0,,36.05404198508112,,85.05767933903304,39.259983786595434,62.590046546608065,,
24296,2024,9,176,21348.0,,29.92691654077139,,79.06421191230346,36.299989449567484,68.06167288057247,,
24297,2024,10,176,24947.0,,28.89471565100372,,82.27826778622894,40.956617690090326,72.53217591278086,,
