time_key,year,month,n_test,sum_abs_y,wmape,smape,mae,rmse,wmape_mean,wmape_p10,n_folds,wmape_p90,wmape_p50,wmape_std
,,1,,,,,,,44.33686773428925,44.33686773428925,1,44.33686773428925,44.33686773428925,0.0
,,2,,,,,,,28.028434679016346,28.028434679016346,1,28.028434679016346,28.028434679016346,0.0
,,3,,,,,,,32.1460241145924,32.1460241145924,1,32.1460241145924,32.1460241145924,0.0
,,4,,,,,,,28.198779965599275,28.198779965599275,1,28.198779965599275,28.198779965599275,0.0
,,5,,,,,,,36.02374539101706,36.02374539101706,1,36.02374539101706,36.02374539101706,0.0
,,6,,,,,,,34.882025895085775,34.882025895085775,1,34.882025895085775,34.882025895085775,0.0
,,7,,,,,,,29.229892446607387,29.229892446607387,1,29.229892446607387,29.229892446607387,0.0
,,8,,,,,,,37.55140450733268,37.55140450733268,1,37.55140450733268,37.55140450733268,0.0
,,9,,,,,,,30.809311042172745,30.809311042172745,1,30.809311042172745,30.809311042172745,0.0
,,10,,,,,,,28.599182525999595,28.599182525999595,1,28.599182525999595,28.599182525999595,0.0
,,11,,,,,,,26.53669237332805,26.53669237332805,1,26.53669237332805,26.53669237332805,0.0
,,12,,,,,,,29.4298464802222,29.4298464802222,1,29.4298464802222,29.4298464802222,0.0
