time_key,year,month,n_test,sum_abs_y,wmape,smape,mae,rmse,wmape_mean,wmape_p10,n_folds,wmape_p90,wmape_p50,wmape_std
,,1,,,,,,,53.011343819115964,53.011343819115964,1,53.011343819115964,53.011343819115964,0.0
,,2,,,,,,,29.41056741637396,29.41056741637396,1,29.41056741637396,29.41056741637396,0.0
,,3,,,,,,,34.20501930677401,34.20501930677401,1,34.20501930677401,34.20501930677401,0.0
,,4,,,,,,,30.141377691261656,30.141377691261656,1,30.141377691261656,30.141377691261656,0.0
,,5,,,,,,,36.12642731260395,36.12642731260395,1,36.12642731260395,36.12642731260395,0.0
,,6,,,,,,,39.24667187650198,39.24667187650198,1,39.24667187650198,39.24667187650198,0.0
,,7,,,,,,,31.05828277236673,31.05828277236673,1,31.05828277236673,31.05828277236673,0.0
,,8,,,,,,,35.85671879429423,35.85671879429423,1,35.85671879429423,35.85671879429423,0.0
,,9,,,,,,,30.696889464618682,30.696889464618682,1,30.696889464618682,30.696889464618682,0.0
,,10,,,,,,,29.213744632697697,29.213744632697697,1,29.213744632697697,29.213744632697697,0.0
,,11,,,,,,,27.932069160753798,27.932069160753798,1,27.932069160753798,27.932069160753798,0.0
,,12,,,,,,,32.155400125989225,32.155400125989225,1,32.155400125989225,32.155400125989225,0.0
