time_key,year,month,n_test,sum_abs_y,wmape,smape,mae,rmse
24286,2023,11,184,17047.0,27.261433159612025,68.17570600309998,25.256828862603598,42.76654820563325
24287,2023,12,184,22377.0,29.290001813786965,72.37247680442289,35.62078101016907,128.95864434616095
24288,2024,1,176,15053.0,45.99007761468752,92.73916412405768,39.33458172351655,77.18018485751966
24289,2024,2,176,10004.0,34.19631981937255,27.495393576068977,19.43749906096608,34.41696570915677
24290,2024,3,176,16751.0,30.485087192576287,35.33912898020645,29.01452815697985,54.79271349962886
24291,2024,4,176,12136.0,31.11036529455586,30.794796551904675,21.45201097810965,40.298716582424554
24292,2024,5,176,16078.0,37.955974567028825,85.83990052053882,34.67364540276645,59.423463634397294
24293,2024,6,176,12787.0,39.06562182016979,85.87697143174793,28.3825060349154,41.830345783708445
24294,2024,7,176,15121.0,30.935179227672783,80.49400294138664,26.57788892622955,43.10652428122765
24295,2024,8,176,19165.0,35.99128308617783,86.48679606067535,39.19164433787489,62.11364166583858
24296,2024,9,176,21348.0,28.7478562802772,76.9067341001188,34.86984294723623,64.23879757091312
24297,2024,10,176,24947.0,28.141316580776987,83.89645497615045,39.88871731480929,70.29086408942825
