time_key,year,month,n_test,sum_abs_y,wmape,smape,mae,rmse
24286,2023,11,184,17047.0,27.744847692857395,69.33756900741137,25.704696664138044,47.64273909243353
24287,2023,12,184,22377.0,31.30788004592745,76.91284417110822,38.07480607541948,131.97620186755623
24288,2024,1,176,15053.0,45.23987617870621,92.9801491618819,38.69294637034458,74.03385532865535
24289,2024,2,176,10004.0,30.75757350589903,25.498086099903038,17.482884395057606,29.388572710686713
24290,2024,3,176,16751.0,31.0911548096023,28.40871675869533,29.59135989861637,58.018267707250196
24291,2024,4,176,12136.0,29.87608805068851,30.38268135912378,20.60092071495203,37.619885606245944
24292,2024,5,176,16078.0,36.476306962337105,84.24413727306394,33.32193541707136,58.459083730476834
24293,2024,6,176,12787.0,36.32449857457976,84.34632844529432,26.390986549610883,38.76707465653657
24294,2024,7,176,15121.0,29.468322233063905,78.01541696632056,25.31764207307723,42.01483207582051
24295,2024,8,176,19165.0,37.704240308290295,86.4917936975277,41.056918494794516,64.65452625094646
24296,2024,9,176,21348.0,30.699972362681383,79.02737895036257,37.237671022643305,69.23440463472302
24297,2024,10,176,24947.0,29.19458091593273,83.67849308209571,41.38165966532806,71.92972128219766
