time_key,year,month,n_test,sum_abs_y,wmape,smape,mae,rmse,wmape_mean,wmape_p10,n_folds,wmape_p90,wmape_p50,wmape_std
,,1,,,,,,,45.23987617870621,45.23987617870621,1,45.23987617870621,45.23987617870621,0.0
,,2,,,,,,,30.75757350589903,30.75757350589903,1,30.75757350589903,30.75757350589903,0.0
,,3,,,,,,,31.0911548096023,31.0911548096023,1,31.0911548096023,31.0911548096023,0.0
,,4,,,,,,,29.87608805068851,29.87608805068851,1,29.87608805068851,29.87608805068851,0.0
,,5,,,,,,,36.476306962337105,36.476306962337105,1,36.476306962337105,36.476306962337105,0.0
,,6,,,,,,,36.32449857457976,36.32449857457976,1,36.32449857457976,36.32449857457976,0.0
,,7,,,,,,,29.468322233063905,29.468322233063905,1,29.468322233063905,29.468322233063905,0.0
,,8,,,,,,,37.704240308290295,37.704240308290295,1,37.704240308290295,37.704240308290295,0.0
,,9,,,,,,,30.699972362681383,30.699972362681383,1,30.699972362681383,30.699972362681383,0.0
,,10,,,,,,,29.19458091593273,29.19458091593273,1,29.19458091593273,29.19458091593273,0.0
,,11,,,,,,,27.744847692857395,27.744847692857395,1,27.744847692857395,27.744847692857395,0.0
,,12,,,,,,,31.30788004592745,31.30788004592745,1,31.30788004592745,31.30788004592745,0.0
