time_key,year,month,n_test,sum_abs_y,wmape,smape,mae,rmse,wmape_mean,wmape_p10,n_folds,wmape_p90,wmape_p50,wmape_std
,,1,,,,,,,44.01893535081749,44.01893535081749,1,44.01893535081749,44.01893535081749,0.0
,,2,,,,,,,36.29618459332748,36.29618459332748,1,36.29618459332748,36.29618459332748,0.0
,,3,,,,,,,32.43392301462366,32.43392301462366,1,32.43392301462366,32.43392301462366,0.0
,,4,,,,,,,30.241257698008738,30.241257698008738,1,30.241257698008738,30.241257698008738,0.0
,,5,,,,,,,37.67522469260826,37.67522469260826,1,37.67522469260826,37.67522469260826,0.0
,,6,,,,,,,38.53473493112524,38.53473493112524,1,38.53473493112524,38.53473493112524,0.0
,,7,,,,,,,30.168579627932584,30.168579627932584,1,30.168579627932584,30.168579627932584,0.0
,,8,,,,,,,36.28941051003258,36.28941051003258,1,36.28941051003258,36.28941051003258,0.0
,,9,,,,,,,29.41011778602353,29.41011778602353,1,29.41011778602353,29.41011778602353,0.0
,,10,,,,,,,29.225546421529515,29.225546421529515,1,29.225546421529515,29.225546421529515,0.0
,,11,,,,,,,27.956404340359864,27.956404340359864,1,27.956404340359864,27.956404340359864,0.0
,,12,,,,,,,29.620753182600534,29.620753182600534,1,29.620753182600534,29.620753182600534,0.0
