time_key,year,month,n_test,sum_abs_y,wmape,smape,mae,rmse
24286,2023,11,184,17047.0,27.956404340359864,66.42359629182707,25.900696999462753,47.72074200262014
24287,2023,12,184,22377.0,29.620753182600534,76.22125794662568,36.023021411252834,131.4149962559093
24288,2024,1,176,15053.0,44.01893535081749,92.24251162040599,37.64869510430999,77.05888998379338
24289,2024,2,176,10004.0,36.29618459332748,27.808068749473364,20.631081288161827,34.39298665557017
24290,2024,3,176,16751.0,32.43392301462366,35.46300732770452,30.869354796475054,55.66995375817824
24291,2024,4,176,12136.0,30.241257698008738,30.15146473448043,20.852721785399662,39.19730149138303
24292,2024,5,176,16078.0,37.67522469260826,88.11377820661413,34.41717401180429,61.9461378418206
24293,2024,6,176,12787.0,38.53473493112524,84.29995360872333,27.99679861160787,40.25783399192664
24294,2024,7,176,15121.0,30.168579627932584,78.04486782897929,25.91926662238458,42.91861127497729
24295,2024,8,176,19165.0,36.28941051003258,85.59965688880854,39.51628138777127,63.22282195964385
24296,2024,9,176,21348.0,29.41011778602353,80.0188440422983,35.67313605091081,65.85030428230411
24297,2024,10,176,24947.0,29.225546421529515,82.8022636254668,41.42555151010777,75.77021413000925
