time_key,year,month,n_test,sum_abs_y,wmape,smape,mae,rmse
24286,2023,11,184,17047.0,28.12830267176052,67.7085205226105,26.05995519812509,47.891209187191514
24287,2023,12,184,22377.0,31.891640656817138,76.44129447147645,38.784741466173756,133.424062431324
24288,2024,1,176,15053.0,49.755742565758965,100.24553147806519,42.55529504786192,80.08318274624261
24289,2024,2,176,10004.0,28.59052763188644,25.325173669876623,16.251115819851815,26.440941208169786
24290,2024,3,176,16751.0,34.101280244068974,29.277299226411184,32.45628098684088,63.37148829389364
24291,2024,4,176,12136.0,28.79687801130924,31.83529470151471,19.856756337798235,35.947345414046545
24292,2024,5,176,16078.0,37.48853058460907,84.66336554296873,34.24662470109914,60.22293558636499
24293,2024,6,176,12787.0,35.11355532771469,84.5543888877906,25.511194998607262,37.78441370892714
24294,2024,7,176,15121.0,29.140856930247523,78.13115141813807,25.036301002401864,42.041017443782415
24295,2024,8,176,19165.0,37.70357010727955,85.76907523401881,41.056188699205265,65.85575228048972
24296,2024,9,176,21348.0,31.548678861169222,79.24898011165857,38.26711342774094,70.44868649952545
24297,2024,10,176,24947.0,28.856538761858776,81.43040435351548,40.9025041188688,70.77926556492467
