time_key,year,month,n_test,sum_abs_y,wmape,smape,mae,rmse,wmape_mean,wmape_p10,n_folds,wmape_p90,wmape_p50,wmape_std
,,1,,,,,,,46.19510957359989,46.19510957359989,1,46.19510957359989,46.19510957359989,0.0
,,2,,,,,,,28.39965643365378,28.39965643365378,1,28.39965643365378,28.39965643365378,0.0
,,3,,,,,,,31.23992270656444,31.23992270656444,1,31.23992270656444,31.23992270656444,0.0
,,4,,,,,,,29.428868278238756,29.428868278238756,1,29.428868278238756,29.428868278238756,0.0
,,5,,,,,,,36.81149554530086,36.81149554530086,1,36.81149554530086,36.81149554530086,0.0
,,6,,,,,,,37.276625008415834,37.276625008415834,1,37.276625008415834,37.276625008415834,0.0
,,7,,,,,,,30.577938307190067,30.577938307190067,1,30.577938307190067,30.577938307190067,0.0
,,8,,,,,,,36.26312084424276,36.26312084424276,1,36.26312084424276,36.26312084424276,0.0
,,9,,,,,,,28.699815302946213,28.699815302946213,1,28.699815302946213,28.699815302946213,0.0
,,10,,,,,,,28.491887827005446,28.491887827005446,1,28.491887827005446,28.491887827005446,0.0
,,11,,,,,,,27.59597910055076,27.59597910055076,1,27.59597910055076,27.59597910055076,0.0
,,12,,,,,,,30.154545748628454,30.154545748628454,1,30.154545748628454,30.154545748628454,0.0
