time_key,year,month,n_test,sum_abs_y,wmape,smape,mae,rmse
24286,2023,11,184,17047.0,27.842612680613055,66.83484788815903,25.795272737304934,46.95964094820683
24287,2023,12,184,22377.0,28.95255884024841,73.73020217338417,35.21040267218688,130.04372789092739
24288,2024,1,176,15053.0,48.181883142176474,94.95866169721636,41.20919812154446,81.96368978572626
24289,2024,2,176,10004.0,27.839900840576398,25.083083125257215,15.824452727791266,27.47270627239591
24290,2024,3,176,16751.0,29.589400972662656,33.446627963918964,28.16204861892455,53.79142339261365
24291,2024,4,176,12136.0,30.692090357708953,31.637942562766874,21.16359139665658,40.530764353843544
24292,2024,5,176,16078.0,36.354135646652836,85.23032114482521,33.21032914357297,55.14303635616719
24293,2024,6,176,12787.0,41.20683554003127,92.38591521089916,29.93817079831704,44.523788761957995
24294,2024,7,176,15121.0,29.11449619430357,78.24856055538156,25.01365323602638,41.922149284041424
24295,2024,8,176,19165.0,36.552304940362234,87.00445984484205,39.802552510343304,62.573658247490684
24296,2024,9,176,21348.0,29.600768697403613,78.7476631797561,35.90438694046434,65.49955856422248
24297,2024,10,176,24947.0,27.95975209519326,83.58382996618279,39.63135997265831,69.80782086324548
